OTU_ID,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,20000,22000
OTU2163,0,0,7.93147E-05,0,0,0.000317259,0.000158629,0,0,0,0.000158629,0
OTU2100,0,0,0.000317259,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0
OTU4392,0,7.93147E-05,0,0,0,0,0,0.000317259,7.93147E-05,0,0.000158629,7.93147E-05
OTU1807,0,0.000317259,0,0,0,0,7.93147E-05,0,0.000237944,0,0,0
OTU3191,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0,0.000158629,0,0,0.000158629,0.000317259,0.000158629
OTU1667,0,0,0,0,0,0,0,0,0.000317259,0,0,0
OTU76,0,0,0,0,0,0,0,0.000317259,0,0,0,0
OTU3419,0,0,0,0,0,0,0.000317259,0,0,0,0,0
OTU4541,0,0,0,0,0,0,0,0,0.000317259,0,0,0
OTU12580,0,0,0,0,0.000317259,0,0,0,0,0,0,0
OTU2761,0,0,0,0,0,0,0,0,0,0,0.000317259,0
OTU11076,0,0,0,0,0,0,0,0.000317259,7.93147E-05,7.93147E-05,0,0
OTU3956,7.93147E-05,0.000317259,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU3456,0,0,0,0,0,0,0.000317259,0,0,0,0,0
OTU2575,0.000317259,0,0,0,0,0,0,0,0,0,0,0
OTU2308,7.93147E-05,0,0,7.93147E-05,0,7.93147E-05,0,0,0.000317259,0,0,0
OTU83,0,0,0.000158629,0,0,0,0,0.000317259,0,0,0,0
OTU2965,0,0,0.000317259,7.93147E-05,0,0,0,0,0,0,0,0
OTU2645,7.93147E-05,0,7.93147E-05,0,0,0.000317259,0,0,0,7.93147E-05,0.000158629,0
OTU2962,0,0,0.000317259,0,0,0,0,0,0,0,0,0
OTU1838,7.93147E-05,7.93147E-05,0,7.93147E-05,0.000237944,0,0,0,0.000158629,0,0.000317259,0
OTU4306,0,0,0,0,0,0,0,0,0,0.000317259,0,0
OTU1306,0,0,7.93147E-05,0,0,0,0.000317259,0,0,0,0,0
OTU8328,0.000317259,0,0,0,0,0,0,0,0,0,0,0
OTU8630,0.000317259,0,0,0,0,0,0,0,0,0,0,0
OTU2845,0,0,0,0,0,0,0.000317259,0,7.93147E-05,0,0,0
OTU1633,0,0,0,0,0,0,0,0,0.000317259,0,0,0
OTU5958,0,0.000317259,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU12962,0,0,0,7.93147E-05,0.000317259,0,0,0,0,7.93147E-05,0,0
OTU4884,0,0,0,0,0,0,7.93147E-05,0,0.000317259,0,0,0
OTU1168,0.000237944,0,0,0.000158629,0.000158629,0.000158629,0.000158629,0.000158629,7.93147E-05,7.93147E-05,0,0.000158629
OTU1352,0,7.93147E-05,0.000237944,7.93147E-05,0.000158629,0.000158629,0,0,0.000158629,0.000158629,0.000237944,0.000237944
OTU622,0,0,0.000237944,0.000237944,7.93147E-05,7.93147E-05,7.93147E-05,0.000237944,0.000237944,0.000158629,0.000158629,0.000237944
OTU12,0,7.93147E-05,7.93147E-05,7.93147E-05,0.000158629,0,7.93147E-05,0.000237944,0,0.000237944,0.000158629,0.000158629
OTU10424,0,0.000237944,0,0,0,0,0.000237944,0,0,0,0,0
OTU1679,7.93147E-05,7.93147E-05,0.000158629,0.000158629,0,7.93147E-05,0,0.000237944,0.000237944,0,7.93147E-05,7.93147E-05
OTU1639,7.93147E-05,0.000237944,7.93147E-05,0.000158629,0.000237944,0.000158629,7.93147E-05,0,7.93147E-05,0,0.000237944,0.000158629
OTU8445,0.000237944,0,0.000158629,7.93147E-05,0,0,7.93147E-05,0.000237944,0,0.000237944,7.93147E-05,0.000158629
OTU6780,7.93147E-05,7.93147E-05,0,0,0,0.000237944,0,7.93147E-05,0,0,7.93147E-05,0.000237944
OTU712,7.93147E-05,0.000237944,0,0.000237944,7.93147E-05,7.93147E-05,0.000158629,0,0,0,0,0
OTU1507,7.93147E-05,0.000158629,0.000158629,0.000158629,0.000158629,7.93147E-05,0.000237944,7.93147E-05,7.93147E-05,0.000158629,0,0.000158629
OTU3181,0,7.93147E-05,7.93147E-05,0.000237944,0.000158629,0,7.93147E-05,0,0,0.000158629,0,0.000237944
OTU8513,0.000158629,0.000158629,7.93147E-05,0.000158629,7.93147E-05,0.000237944,7.93147E-05,0.000237944,7.93147E-05,0.000158629,7.93147E-05,0.000237944
OTU2155,0.000237944,0,0,7.93147E-05,7.93147E-05,7.93147E-05,0.000237944,0,7.93147E-05,0,0.000158629,0
OTU5516,0.000237944,7.93147E-05,0,0.000158629,0,0.000237944,7.93147E-05,0,0.000237944,7.93147E-05,7.93147E-05,0.000158629
OTU42,0,0,0.000158629,0.000237944,0,0,0,7.93147E-05,0.000158629,0,0.000158629,7.93147E-05
OTU1978,0.000237944,7.93147E-05,7.93147E-05,0.000158629,0,0,7.93147E-05,0.000158629,7.93147E-05,0,7.93147E-05,7.93147E-05
OTU6476,0.000237944,7.93147E-05,7.93147E-05,0.000237944,7.93147E-05,7.93147E-05,0,0,7.93147E-05,7.93147E-05,0.000237944,0.000237944
OTU890,0.000158629,0.000158629,7.93147E-05,7.93147E-05,0.000237944,0.000237944,7.93147E-05,0.000158629,7.93147E-05,0,0,0
OTU1703,0.000237944,0.000158629,7.93147E-05,7.93147E-05,0,7.93147E-05,7.93147E-05,0,0.000237944,0.000158629,0.000158629,0
OTU705,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0.000158629,0.000237944,0,0,0.000237944,0.000158629,7.93147E-05
OTU1616,7.93147E-05,0,0.000158629,0,7.93147E-05,7.93147E-05,7.93147E-05,0.000237944,0.000158629,0.000237944,0.000158629,0.000158629
OTU1359,0.000158629,0.000237944,7.93147E-05,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0.000237944
OTU1138,0.000158629,7.93147E-05,0.000237944,0.000237944,7.93147E-05,0.000158629,0.000158629,0.000237944,0,0.000158629,0.000237944,0
OTU18,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0,7.93147E-05,0.000237944,7.93147E-05
OTU1678,7.93147E-05,0,7.93147E-05,7.93147E-05,0.000158629,0,0,0,0.000237944,7.93147E-05,0,0.000237944
OTU3480,7.93147E-05,0.000237944,0,7.93147E-05,0.000237944,7.93147E-05,0,0,0.000158629,0.000158629,7.93147E-05,0
OTU699,0.000158629,0.000237944,0,0.000158629,0.000158629,0,7.93147E-05,0,0,7.93147E-05,0,0
OTU1139,0.000158629,0.000158629,0,0,7.93147E-05,0.000237944,0.000158629,0.000158629,0,7.93147E-05,0.000158629,0
OTU1584,0.000158629,7.93147E-05,7.93147E-05,0,0,0,0,0.000158629,7.93147E-05,0.000158629,0.000237944,0
OTU4003,0.000158629,0.000158629,0.000158629,0.000237944,0.000158629,0.000237944,7.93147E-05,0,0.000158629,0.000237944,0,0.000158629
OTU5084,0,0.000237944,0.000158629,0,0.000158629,7.93147E-05,0.000158629,7.93147E-05,7.93147E-05,0,0.000158629,0.000158629
OTU3261,0.000158629,0,7.93147E-05,0.000237944,7.93147E-05,0.000237944,0.000158629,7.93147E-05,7.93147E-05,0,0.000158629,7.93147E-05
OTU1076,7.93147E-05,0.000237944,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0.000158629,0,0,0.000158629
OTU1106,0.000237944,7.93147E-05,0.000158629,7.93147E-05,0.000237944,0.000158629,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,0
OTU1141,0.000237944,0.000237944,0,0.000237944,0,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0,0
OTU7257,0.000158629,0.000237944,0.000237944,7.93147E-05,0.000158629,0.000158629,0,0,7.93147E-05,0,0,7.93147E-05
OTU8314,7.93147E-05,0.000237944,7.93147E-05,0.000158629,7.93147E-05,0.000237944,0,0,0,0,7.93147E-05,0.000158629
OTU849,0.000158629,7.93147E-05,0.000158629,0.000237944,0.000237944,0,0,0,7.93147E-05,0.000237944,7.93147E-05,7.93147E-05
OTU4077,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,0.000158629,0.000158629,0.000158629,7.93147E-05,0.000237944,7.93147E-05,0,7.93147E-05
OTU1734,0,7.93147E-05,0.000237944,7.93147E-05,0,0,0,7.93147E-05,0,0,0.000158629,7.93147E-05
OTU742,0.000237944,0.000237944,7.93147E-05,0.000158629,0.000158629,0.000158629,7.93147E-05,0,0,0,0.000158629,0.000158629
OTU1557,0.000158629,0.000237944,7.93147E-05,7.93147E-05,0,7.93147E-05,0,7.93147E-05,7.93147E-05,7.93147E-05,0,0
OTU2077,0,0,0.000237944,7.93147E-05,0.000237944,7.93147E-05,0.000158629,0,0,7.93147E-05,7.93147E-05,0.000237944
OTU69,0,0.000158629,0.000158629,0,7.93147E-05,0,0.000158629,7.93147E-05,0,0,0.000237944,0
OTU1971,0,7.93147E-05,7.93147E-05,0,0.000158629,0.000237944,0,0,0,7.93147E-05,0,7.93147E-05
OTU932,0.000158629,7.93147E-05,7.93147E-05,0,0,7.93147E-05,7.93147E-05,0.000158629,0,0.000237944,0,7.93147E-05
OTU1771,0,7.93147E-05,0,0,0.000237944,0,7.93147E-05,7.93147E-05,7.93147E-05,0,0,7.93147E-05
OTU7139,7.93147E-05,0.000158629,0,0,0,0,7.93147E-05,0.000158629,0.000158629,0,0.000158629,0.000237944
OTU1544,0.000237944,0,0,0.000158629,0.000237944,0.000158629,0,0,0,0.000158629,0,7.93147E-05
OTU1121,0,7.93147E-05,0,0.000158629,0.000237944,0.000237944,7.93147E-05,0,7.93147E-05,0.000158629,7.93147E-05,0
OTU3507,0.000237944,0,7.93147E-05,0,0,7.93147E-05,0.000158629,0.000237944,0.000158629,0,7.93147E-05,0
OTU1282,7.93147E-05,7.93147E-05,0,0,0.000237944,7.93147E-05,7.93147E-05,0.000158629,0,0.000237944,0.000158629,0
OTU6062,0.000158629,7.93147E-05,0.000237944,0,0,0.000237944,0.000158629,7.93147E-05,7.93147E-05,0.000158629,7.93147E-05,7.93147E-05
OTU13563,0,0,0,7.93147E-05,0.000158629,0.000158629,7.93147E-05,0.000158629,7.93147E-05,0.000237944,0.000158629,0.000158629
OTU1924,7.93147E-05,7.93147E-05,0,7.93147E-05,7.93147E-05,7.93147E-05,0,7.93147E-05,0,0.000158629,0.000237944,0
OTU1129,0,0,0,0,0,7.93147E-05,0,0,0.000237944,7.93147E-05,0,7.93147E-05
OTU2556,0.000237944,0,0,0,0.000237944,0,0,0.000237944,0,0,7.93147E-05,0
OTU3666,0.000158629,0.000237944,0.000158629,7.93147E-05,0.000237944,7.93147E-05,0,0.000158629,0.000158629,0,0,7.93147E-05
OTU2213,7.93147E-05,0,0.000237944,0.000158629,0,0.000237944,0,7.93147E-05,0,0,7.93147E-05,7.93147E-05
OTU2036,7.93147E-05,0.000237944,0.000158629,7.93147E-05,0.000158629,0,0.000158629,0.000158629,0,7.93147E-05,0,0
OTU2006,0,0,0,0.000158629,7.93147E-05,0.000158629,7.93147E-05,0.000158629,0,0.000158629,0.000237944,0
OTU4099,7.93147E-05,0,0,0.000237944,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0,0.000237944
OTU8723,0.000158629,0.000237944,7.93147E-05,0.000158629,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,0,0,7.93147E-05,7.93147E-05
OTU3768,7.93147E-05,0,0.000237944,0.000237944,0,0,7.93147E-05,0,0,7.93147E-05,7.93147E-05,7.93147E-05
OTU1578,0.000237944,0,0.000158629,7.93147E-05,0,7.93147E-05,0,0.000237944,0,7.93147E-05,0.000158629,0.000237944
OTU3892,0,0.000237944,0,0.000158629,7.93147E-05,7.93147E-05,0,0.000158629,0.000158629,7.93147E-05,7.93147E-05,0
OTU4822,0,7.93147E-05,0,0.000237944,7.93147E-05,0,0,7.93147E-05,0,0.000158629,7.93147E-05,0
OTU2810,7.93147E-05,7.93147E-05,0.000158629,0.000237944,7.93147E-05,7.93147E-05,0,0,0,0,7.93147E-05,0.000158629
OTU2145,7.93147E-05,0,7.93147E-05,7.93147E-05,0,0.000158629,0.000158629,0.000237944,7.93147E-05,0,0,0.000158629
OTU1518,0.000158629,7.93147E-05,0,0,7.93147E-05,0,0.000158629,7.93147E-05,7.93147E-05,0,0,0.000237944
OTU537,0.000237944,0,7.93147E-05,0,0,0,0.000237944,0,0,7.93147E-05,0.000158629,7.93147E-05
OTU2546,0.000237944,0,0,0,0.000237944,0,0,0,0,0,0,7.93147E-05
OTU4558,0,0,0.000158629,0.000237944,0.000158629,0.000158629,0,0,0,0,7.93147E-05,0.000158629
OTU1174,0.000237944,0.000237944,7.93147E-05,0,0,0.000158629,0.000158629,0,0,0.000237944,0,7.93147E-05
OTU1055,7.93147E-05,0,0.000158629,0,0,0,0,0.000237944,0,0,7.93147E-05,0
OTU12655,0.000237944,7.93147E-05,0,0,7.93147E-05,0.000158629,0.000237944,0.000158629,7.93147E-05,7.93147E-05,0.000158629,0.000237944
OTU2407,0.000158629,0,0.000237944,0,0,0,0,0,0,0,0,7.93147E-05
OTU1974,7.93147E-05,7.93147E-05,7.93147E-05,0,7.93147E-05,0.000237944,0.000158629,0,0,7.93147E-05,7.93147E-05,0
OTU3315,0,0.000237944,0.000158629,0.000158629,7.93147E-05,7.93147E-05,7.93147E-05,0,0.000158629,7.93147E-05,0.000237944,0
OTU692,7.93147E-05,0.000158629,0.000237944,0,0.000158629,0,0,0,7.93147E-05,0,0,0
OTU11174,0,7.93147E-05,7.93147E-05,0.000237944,7.93147E-05,0,7.93147E-05,0,0,0,0.000237944,7.93147E-05
OTU874,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0.000237944,0,0,0,0,0.000237944,0.000158629
OTU5139,0,0.000237944,7.93147E-05,0,0,0.000158629,0,0,0.000158629,0,0.000158629,0.000158629
OTU1002,0.000158629,0,0.000237944,0,0,0,0,0,0,7.93147E-05,0,0.000237944
OTU455,0,7.93147E-05,0,0.000237944,0.000158629,7.93147E-05,0,0,0,0.000158629,0,0
OTU12485,0,7.93147E-05,0,0,0.000237944,7.93147E-05,0,0,0,0.000237944,0.000158629,0
OTU1648,0.000158629,0,0.000237944,7.93147E-05,0,7.93147E-05,0,7.93147E-05,0,7.93147E-05,0,7.93147E-05
OTU1604,0,0,0.000237944,7.93147E-05,7.93147E-05,0,7.93147E-05,0.000158629,0,7.93147E-05,7.93147E-05,7.93147E-05
OTU643,0.000158629,7.93147E-05,0,0,0,0.000237944,0,0,0,0,0.000158629,7.93147E-05
OTU5742,0,0.000237944,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05
OTU1344,7.93147E-05,0,7.93147E-05,0.000158629,0.000237944,7.93147E-05,0,0,7.93147E-05,0,7.93147E-05,0
OTU9428,7.93147E-05,0.000237944,7.93147E-05,0,0.000158629,0,0.000158629,0.000158629,0.000158629,0,0.000237944,7.93147E-05
OTU833,0,0.000237944,0,0,0,0.000158629,0.000158629,0.000158629,7.93147E-05,0,0,0.000237944
OTU1583,0,0.000158629,0.000158629,7.93147E-05,0,0,0,0.000237944,0,0,0,0.000158629
OTU1562,0.000158629,7.93147E-05,0,7.93147E-05,0.000237944,0,7.93147E-05,0.000237944,0,7.93147E-05,0,0.000158629
OTU2302,0.000158629,7.93147E-05,0,7.93147E-05,0.000237944,0.000158629,0,0,0,0,0.000237944,0
OTU1681,7.93147E-05,0.000237944,0,0.000158629,0,7.93147E-05,0.000158629,0,0,0.000237944,0,0
OTU7968,7.93147E-05,0,0.000237944,7.93147E-05,0,0,0,0.000158629,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05
OTU1692,0.000158629,0.000237944,0.000237944,0,0,0.000158629,7.93147E-05,0,7.93147E-05,0,7.93147E-05,7.93147E-05
OTU1870,7.93147E-05,7.93147E-05,0,7.93147E-05,0.000237944,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05,0
OTU843,0,0,0,7.93147E-05,0.000158629,0.000237944,0,0.000237944,0,0,7.93147E-05,0
OTU1230,0,0,7.93147E-05,7.93147E-05,0.000237944,0.000237944,0,0,0,0,0,7.93147E-05
OTU1114,7.93147E-05,0,0.000158629,0,0,0.000158629,0,7.93147E-05,0,0.000158629,0.000237944,0
OTU1458,0.000158629,0.000158629,7.93147E-05,0,7.93147E-05,0.000158629,7.93147E-05,0.000237944,0,0.000158629,0,0
OTU2804,0,0.000237944,0,0,0.000158629,7.93147E-05,0,0.000158629,0,0,0.000158629,0.000158629
OTU1999,0,0,0.000158629,0.000158629,7.93147E-05,0,7.93147E-05,7.93147E-05,0,0.000237944,7.93147E-05,0
OTU3006,7.93147E-05,0.000237944,0.000237944,0,0.000158629,0,7.93147E-05,0,0,0,7.93147E-05,0
OTU12918,0.000237944,0,0,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0.000158629,0,0,0
OTU1798,7.93147E-05,0,0,0,0.000237944,7.93147E-05,0.000158629,0,0.000158629,0.000158629,0.000158629,7.93147E-05
OTU5367,0.000237944,0.000158629,0,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0.000158629
OTU11507,7.93147E-05,0,7.93147E-05,0,0.000237944,0.000158629,0,0,0,0,0,0.000237944
OTU1521,7.93147E-05,7.93147E-05,0,0,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,0,7.93147E-05,0,0.000237944
OTU786,0,0.000237944,0.000158629,0,7.93147E-05,0,7.93147E-05,0.000158629,0.000158629,0,0,7.93147E-05
OTU1181,0,7.93147E-05,7.93147E-05,0.000237944,7.93147E-05,0.000158629,0,0.000158629,0,0.000158629,0.000158629,0
OTU839,0.000158629,7.93147E-05,0,0.000158629,0,7.93147E-05,7.93147E-05,0,0.000158629,0.000158629,0.000158629,0.000237944
OTU3573,7.93147E-05,7.93147E-05,0,7.93147E-05,0,0.000237944,0,0.000158629,0,7.93147E-05,0,7.93147E-05
OTU1793,0.000237944,7.93147E-05,0,0.000158629,0.000237944,0,0,7.93147E-05,0,0,7.93147E-05,0
OTU10041,7.93147E-05,7.93147E-05,7.93147E-05,0.000158629,0.000237944,0.000158629,0,0,0,0,7.93147E-05,7.93147E-05
OTU3763,0,0,0,0.000237944,0,0,0.000158629,0,0.000158629,0,0.000158629,7.93147E-05
OTU1935,0,0.000158629,0,0,0,7.93147E-05,7.93147E-05,0,0.000237944,0,0,7.93147E-05
OTU756,7.93147E-05,0,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0.000158629,0,7.93147E-05,0,0.000237944
OTU1916,0.000237944,0,0,0,0,0,0,0,7.93147E-05,0,7.93147E-05,7.93147E-05
OTU567,0.000237944,0,0,0,0,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0.000158629
OTU1140,0,0.000237944,0,7.93147E-05,0,0,0.000158629,0,0,0,7.93147E-05,0.000158629
OTU13182,0,0,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0.000158629,0.000237944,7.93147E-05,0.000158629
OTU2374,0,7.93147E-05,7.93147E-05,0.000158629,0,0.000237944,0,0,7.93147E-05,0,0,7.93147E-05
OTU2775,0,7.93147E-05,0.000158629,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0.000237944,7.93147E-05,7.93147E-05,0
OTU2839,0,0.000237944,0.000158629,0,0,0,0.000158629,0,7.93147E-05,0,0,0.000158629
OTU965,7.93147E-05,7.93147E-05,7.93147E-05,0.000237944,0,0,7.93147E-05,0,0,0,0.000237944,0
OTU2335,0,0,7.93147E-05,0,0.000237944,7.93147E-05,0,0,0.000158629,0,7.93147E-05,0.000237944
OTU1186,0,7.93147E-05,0.000237944,0,0,0,0,7.93147E-05,0.000158629,0,0,0
OTU1287,7.93147E-05,7.93147E-05,0,0,0,7.93147E-05,0.000237944,0,0.000237944,0,0,0
OTU6199,0.000237944,0.000158629,7.93147E-05,0,7.93147E-05,0.000158629,0,0,0,0,0.000237944,0
OTU5765,0.000237944,0.000237944,0.000158629,0,0,0,0,0,0,0,0,7.93147E-05
OTU81,0,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0.000158629,7.93147E-05,0,0,0.000237944,7.93147E-05
OTU11417,0.000158629,0,0,0,0.000237944,7.93147E-05,0,0,0,0,0,0
OTU1758,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0.000158629,7.93147E-05,0.000237944,0,7.93147E-05,7.93147E-05,0
OTU3400,0,0,0,0,7.93147E-05,0,0,0,0.000237944,7.93147E-05,7.93147E-05,0
OTU3319,7.93147E-05,0,7.93147E-05,7.93147E-05,0.000237944,7.93147E-05,0.000158629,7.93147E-05,0,7.93147E-05,7.93147E-05,0.000158629
OTU8935,0,0,0,0.000237944,0,7.93147E-05,7.93147E-05,0,7.93147E-05,7.93147E-05,0,7.93147E-05
OTU5175,0,0.000158629,7.93147E-05,7.93147E-05,0.000158629,0.000237944,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,0,0
OTU1868,7.93147E-05,0.000158629,0,0.000237944,0.000158629,7.93147E-05,0,7.93147E-05,0,0,0,0
OTU1554,0,7.93147E-05,7.93147E-05,0,0,0.000237944,0,7.93147E-05,0,0,0,0.000237944
OTU2778,0,0.000237944,0,7.93147E-05,0,7.93147E-05,0,7.93147E-05,0,7.93147E-05,0,7.93147E-05
OTU1173,0,0,7.93147E-05,0.000237944,0,0,0,0,0,0,0,0
OTU1310,7.93147E-05,0,0,7.93147E-05,0,0,7.93147E-05,0.000158629,0,0.000237944,0,0
OTU2995,0,0,0,0,7.93147E-05,0,0.000237944,0,0.000158629,7.93147E-05,7.93147E-05,0
OTU940,0,7.93147E-05,7.93147E-05,0.000237944,0.000158629,0,0,7.93147E-05,0,0.000237944,0,0
OTU2913,7.93147E-05,7.93147E-05,0.000158629,0,0.000158629,7.93147E-05,0.000237944,0,7.93147E-05,7.93147E-05,7.93147E-05,0
OTU1328,0.000237944,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0,0,0,0.000158629,0,0
OTU5550,0,7.93147E-05,0,0,0,0,7.93147E-05,0,7.93147E-05,0,0.000237944,0
OTU684,0,0.000237944,0,0,7.93147E-05,0,0.000237944,0,0,0.000158629,0,0
OTU2815,0,7.93147E-05,7.93147E-05,0,0.000158629,0.000237944,7.93147E-05,7.93147E-05,0,0,0,7.93147E-05
OTU12676,0,0.000237944,0,0.000158629,0,0,0,0,0,0,7.93147E-05,0.000158629
OTU840,7.93147E-05,0,7.93147E-05,0.000237944,0.000237944,7.93147E-05,0,7.93147E-05,0,7.93147E-05,0,0.000158629
OTU3309,7.93147E-05,0,7.93147E-05,0.000237944,0,0,0,7.93147E-05,0,7.93147E-05,7.93147E-05,7.93147E-05
OTU5894,0,7.93147E-05,0,0,7.93147E-05,0.000158629,0,0,0,0,0,0.000237944
OTU6872,0.000158629,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0.000237944
OTU5491,0.000237944,7.93147E-05,0,0,0,0,7.93147E-05,7.93147E-05,7.93147E-05,0,0.000237944,0.000158629
OTU3158,0,0,0,7.93147E-05,7.93147E-05,7.93147E-05,0.000237944,0,0,0,0,0.000158629
OTU5671,0,0,0,0,0,0,0,7.93147E-05,0.000237944,0.000158629,0.000158629,0.000237944
OTU1254,0.000237944,0.000158629,0.000158629,0,0.000237944,0.000158629,0,7.93147E-05,0,7.93147E-05,7.93147E-05,7.93147E-05
OTU879,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0.000237944,0,0,0.000158629
OTU6173,0,0.000237944,0,7.93147E-05,7.93147E-05,0,0.000158629,0,0,0,7.93147E-05,0.000158629
OTU1525,0,7.93147E-05,7.93147E-05,0.000158629,7.93147E-05,0,0.000237944,0.000158629,0,0,7.93147E-05,0.000158629
OTU2651,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,0.000158629,0,0,0,0,7.93147E-05,0.000237944,0
OTU3355,7.93147E-05,0,0.000158629,0,7.93147E-05,7.93147E-05,0,0,0,0,7.93147E-05,0.000237944
OTU11844,7.93147E-05,0.000158629,0.000158629,0,0.000158629,0,7.93147E-05,0.000237944,0,0,0,0.000158629
OTU1385,0,7.93147E-05,0,0,0,0,0.000237944,0,0,0,0,0.000237944
OTU157,0,0,7.93147E-05,0.000237944,0,0,7.93147E-05,0,0.000158629,7.93147E-05,0,0.000158629
OTU78,0,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0,0.000237944,0,7.93147E-05,0,0
OTU8283,0,0.000158629,0,7.93147E-05,0,0.000158629,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0.000237944
OTU990,7.93147E-05,0,0.000237944,0,7.93147E-05,7.93147E-05,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05
OTU5380,7.93147E-05,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0,7.93147E-05,0,0.000237944,0,0
OTU963,0,0,0,0,0,0.000237944,0,0,0,0,7.93147E-05,0.000158629
OTU1574,0.000158629,0.000158629,0,7.93147E-05,7.93147E-05,0,0,0.000237944,7.93147E-05,7.93147E-05,0,0
OTU49,0,0,0,0,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,0,0.000237944,7.93147E-05,0
OTU3090,0,0,0,0.000237944,7.93147E-05,0,0,0,0.000158629,7.93147E-05,0,0
OTU1825,0,0,0,0,7.93147E-05,0,0,0,7.93147E-05,0.000237944,0.000237944,0
OTU6720,7.93147E-05,0,0,0,0,7.93147E-05,0.000237944,0,0.000158629,7.93147E-05,7.93147E-05,0.000158629
OTU2346,0,0,0,0.000237944,0,7.93147E-05,0,0,0,0,7.93147E-05,0.000237944
OTU10338,0,0,7.93147E-05,7.93147E-05,0.000237944,0,0,7.93147E-05,0,0,0,7.93147E-05
OTU1753,7.93147E-05,0,0,0,7.93147E-05,0,0,7.93147E-05,7.93147E-05,0,0.000237944,7.93147E-05
OTU9444,7.93147E-05,0,0.000158629,0,7.93147E-05,7.93147E-05,0.000237944,7.93147E-05,0,0,7.93147E-05,0
OTU3829,0,0,0,7.93147E-05,0,0.000158629,7.93147E-05,0.000237944,0,0,0,0
OTU2146,0,7.93147E-05,7.93147E-05,0,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05,0.000237944,7.93147E-05
OTU2567,0,7.93147E-05,0.000158629,0.000237944,0,0,7.93147E-05,0,0,0,0,7.93147E-05
OTU2157,0,0.000237944,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05
OTU80,0,0,0.000237944,0,0,0,0.000158629,0.000237944,7.93147E-05,0,7.93147E-05,0
OTU2488,0.000158629,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0,0.000237944
OTU4116,0,0,0,7.93147E-05,0.000158629,0,0,0.000237944,0,0,0,0
OTU3558,0,0.000237944,0,0,0,0,0.000237944,0,0,0,0,0
OTU2288,0,0.000158629,0,7.93147E-05,7.93147E-05,0,0.000237944,7.93147E-05,0,0,0,0
OTU2499,0.000237944,0,0,7.93147E-05,0,7.93147E-05,0,0,0,7.93147E-05,0,0
OTU2367,0.000237944,0.000158629,0.000158629,7.93147E-05,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0,7.93147E-05,0
OTU4311,0,0,0,0.000237944,0,0,0,0.000158629,0,0,0,0
OTU7328,7.93147E-05,7.93147E-05,7.93147E-05,0,0.000237944,0.000158629,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05
OTU1879,7.93147E-05,0,7.93147E-05,7.93147E-05,0.000237944,7.93147E-05,0,7.93147E-05,0,7.93147E-05,0,0.000158629
OTU4573,0,7.93147E-05,0,7.93147E-05,0.000158629,0.000237944,0,0,7.93147E-05,0.000158629,7.93147E-05,0
OTU1918,0.000158629,0,7.93147E-05,0,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0,0.000237944,0
OTU10068,0,0.000237944,7.93147E-05,0,0.000158629,7.93147E-05,0,0,0,7.93147E-05,0,0
